Currency	Date	Value
Israeli New Shekel	June 14, 2019	3.600000
Israeli New Shekel	June 14, 2021	3.247000
Israeli New Shekel	June 14, 2022	NA
Israeli New Shekel	June 14, 2023	3.615000
Israeli New Shekel	June 15, 2020	3.495000
Israeli New Shekel	June 15, 2021	3.242000
Israeli New Shekel	June 15, 2022	3.454000
Israeli New Shekel	June 15, 2023	3.584000
Israeli New Shekel	June 16, 2020	3.472000
Israeli New Shekel	June 16, 2021	NA
Israeli New Shekel	June 16, 2022	NA
Israeli New Shekel	June 16, 2023	3.553000
Israeli New Shekel	June 17, 2019	3.610000
Israeli New Shekel	June 17, 2020	3.456000
Israeli New Shekel	June 17, 2021	3.260000
Israeli New Shekel	June 17, 2022	3.460000
Israeli New Shekel	June 18, 2019	3.612000
Israeli New Shekel	June 18, 2020	3.451000
Israeli New Shekel	June 18, 2021	3.265000
Israeli New Shekel	June 19, 2019	3.609000
Israeli New Shekel	June 19, 2020	3.447000
Israeli New Shekel	June 20, 2019	3.579000
Israeli New Shekel	June 20, 2023	3.609000
Israeli New Shekel	June 21, 2019	3.594000
Israeli New Shekel	June 21, 2021	3.266000
Israeli New Shekel	June 21, 2022	3.454000
Israeli New Shekel	June 21, 2023	3.604000
Israeli New Shekel	June 22, 2020	3.446000
Israeli New Shekel	June 22, 2021	3.261000
Israeli New Shekel	June 22, 2022	3.464000
Israeli New Shekel	June 22, 2023	3.628000
Israeli New Shekel	June 23, 2020	3.434000
Israeli New Shekel	June 23, 2021	3.257000
Israeli New Shekel	June 23, 2022	3.447000
Israeli New Shekel	June 23, 2023	3.628000
Israeli New Shekel	June 24, 2019	3.604000
Israeli New Shekel	June 24, 2020	3.425000
Israeli New Shekel	June 24, 2021	NA
Israeli New Shekel	June 24, 2022	3.442000
Israeli New Shekel	June 25, 2019	3.602000
Israeli New Shekel	June 25, 2020	3.442000
Israeli New Shekel	June 25, 2021	NA
Israeli New Shekel	June 26, 2019	3.591000
Israeli New Shekel	June 26, 2020	3.437000
Israeli New Shekel	June 26, 2023	3.625000
Israeli New Shekel	June 27, 2019	3.582000
Israeli New Shekel	June 27, 2022	3.397000
Israeli New Shekel	June 27, 2023	3.638000
Israeli New Shekel	June 28, 2019	3.566000
Israeli New Shekel	June 28, 2021	3.261000
Israeli New Shekel	June 28, 2022	3.436000
Israeli New Shekel	June 28, 2023	3.679000
Israeli New Shekel	June 29, 2020	3.436000
Israeli New Shekel	June 29, 2021	3.261000
Israeli New Shekel	June 29, 2022	3.450000
Israeli New Shekel	June 29, 2023	3.692000
Israeli New Shekel	June 30, 2020	3.466000
Israeli New Shekel	June 30, 2021	3.260000
Israeli New Shekel	June 30, 2022	3.500000
Israeli New Shekel	June 30, 2023	3.700000
Israeli New Shekel	March 01, 2019	3.624000
Israeli New Shekel	March 01, 2021	3.306000
Israeli New Shekel	March 01, 2022	3.230000
Israeli New Shekel	March 01, 2023	3.636000
Israeli New Shekel	March 02, 2020	NA
Israeli New Shekel	March 02, 2021	3.299000
Israeli New Shekel	March 02, 2022	3.233000
Israeli New Shekel	March 02, 2023	3.642000
Israeli New Shekel	March 03, 2020	3.461000
Israeli New Shekel	March 03, 2021	3.287000
Israeli New Shekel	March 03, 2022	3.240000
Israeli New Shekel	March 03, 2023	3.664000
Israeli New Shekel	March 04, 2019	3.625000
Israeli New Shekel	March 04, 2020	3.460000
Israeli New Shekel	March 04, 2021	3.312000
Israeli New Shekel	March 04, 2022	3.245000
Israeli New Shekel	March 05, 2019	3.619000
Israeli New Shekel	March 05, 2020	3.466000
Israeli New Shekel	March 05, 2021	3.318000
Israeli New Shekel	March 06, 2019	3.616000
Israeli New Shekel	March 06, 2020	3.486000
Israeli New Shekel	March 06, 2023	3.589000
Israeli New Shekel	March 07, 2019	3.616000
Israeli New Shekel	March 07, 2022	3.282000
Israeli New Shekel	March 07, 2023	NA
Israeli New Shekel	March 08, 2019	3.631000
Israeli New Shekel	March 08, 2021	3.332000
Israeli New Shekel	March 08, 2022	3.300000
Israeli New Shekel	March 08, 2023	NA
Israeli New Shekel	March 09, 2020	3.508000
Israeli New Shekel	March 09, 2021	3.329000
Israeli New Shekel	March 09, 2022	3.284000
Israeli New Shekel	March 09, 2023	3.598000
Israeli New Shekel	March 10, 2020	NA
Israeli New Shekel	March 10, 2021	NA
Israeli New Shekel	March 10, 2022	3.271000
Israeli New Shekel	March 10, 2023	3.595000
Israeli New Shekel	March 11, 2019	3.621000
Israeli New Shekel	March 11, 2020	NA
Israeli New Shekel	March 11, 2021	NA
Israeli New Shekel	March 11, 2022	3.264000
Israeli New Shekel	March 12, 2019	3.623000
Israeli New Shekel	March 12, 2020	3.639000
Israeli New Shekel	March 12, 2021	3.316000
Israeli New Shekel	March 13, 2019	3.617000
Israeli New Shekel	March 13, 2020	3.652000
Israeli New Shekel	March 13, 2023	3.626000
Israeli New Shekel	March 14, 2019	3.600000
Israeli New Shekel	March 14, 2022	3.268000
Israeli New Shekel	March 14, 2023	3.627000
Israeli New Shekel	March 15, 2019	3.604000
Israeli New Shekel	March 15, 2021	3.309000
Israeli New Shekel	March 15, 2022	3.287000
Israeli New Shekel	March 15, 2023	3.641000
Israeli New Shekel	March 16, 2020	3.728000
Israeli New Shekel	March 16, 2021	3.299000
Israeli New Shekel	March 16, 2022	3.263000
Israeli New Shekel	March 16, 2023	3.667000
Israeli New Shekel	March 17, 2020	3.862000
Israeli New Shekel	March 17, 2021	3.289000
Israeli New Shekel	March 17, 2022	NA
Israeli New Shekel	March 17, 2023	3.667000
Israeli New Shekel	March 18, 2019	3.601000
Israeli New Shekel	March 18, 2020	3.827000
Israeli New Shekel	March 18, 2021	3.297000
Israeli New Shekel	March 18, 2022	NA
Israeli New Shekel	March 19, 2019	3.606000
Israeli New Shekel	March 19, 2020	3.683000
Israeli New Shekel	March 19, 2021	3.289000
Israeli New Shekel	March 20, 2019	3.608000
Israeli New Shekel	March 20, 2020	3.597000
Israeli New Shekel	March 20, 2023	3.677000
Israeli New Shekel	March 21, 2019	NA
Israeli New Shekel	March 21, 2022	3.239000
Israeli New Shekel	March 21, 2023	3.650000
Israeli New Shekel	March 22, 2019	NA
Israeli New Shekel	March 22, 2021	3.303000
Israeli New Shekel	March 22, 2022	NA
Israeli New Shekel	March 22, 2023	3.642000
Israeli New Shekel	March 23, 2020	3.698000
Israeli New Shekel	March 23, 2021	NA
Israeli New Shekel	March 23, 2022	3.231000
Israeli New Shekel	March 23, 2023	3.612000
Israeli New Shekel	March 24, 2020	3.658000
Israeli New Shekel	March 24, 2021	3.295000
Israeli New Shekel	March 24, 2022	3.221000
Israeli New Shekel	March 24, 2023	3.628000
Israeli New Shekel	March 25, 2019	3.623000
Israeli New Shekel	March 25, 2020	3.642000
Israeli New Shekel	March 25, 2021	3.310000
Israeli New Shekel	March 25, 2022	3.223000
Israeli New Shekel	March 26, 2019	3.617000
Israeli New Shekel	March 26, 2020	3.624000
Israeli New Shekel	March 26, 2021	3.325000
Israeli New Shekel	March 27, 2019	3.635000
Israeli New Shekel	March 27, 2020	3.598000
Israeli New Shekel	March 27, 2023	3.557000
Israeli New Shekel	March 28, 2019	3.636000
Israeli New Shekel	March 28, 2022	3.222000
Israeli New Shekel	March 28, 2023	3.534000
Israeli New Shekel	March 29, 2019	3.632000
Israeli New Shekel	March 29, 2021	3.342000
Israeli New Shekel	March 29, 2022	3.217000
Israeli New Shekel	March 29, 2023	3.566000
Israeli New Shekel	March 30, 2020	3.586000
Israeli New Shekel	March 30, 2021	3.330000
Israeli New Shekel	March 30, 2022	3.188000
Israeli New Shekel	March 30, 2023	3.586000
Israeli New Shekel	March 31, 2020	3.565000
Israeli New Shekel	March 31, 2021	3.334000
Israeli New Shekel	March 31, 2022	3.176000
Israeli New Shekel	March 31, 2023	3.615000
Israeli New Shekel	May 01, 2019	3.586000
Israeli New Shekel	May 01, 2020	3.491000
Israeli New Shekel	May 01, 2023	3.619000
Israeli New Shekel	May 02, 2019	3.598000
Israeli New Shekel	May 02, 2022	3.352000
Israeli New Shekel	May 02, 2023	3.620000
Israeli New Shekel	May 03, 2019	3.601000
Israeli New Shekel	May 03, 2021	3.246000
Israeli New Shekel	May 03, 2022	3.369000
Israeli New Shekel	May 03, 2023	3.637000
Israeli New Shekel	May 04, 2020	3.527000
Israeli New Shekel	May 04, 2021	3.252000
Israeli New Shekel	May 04, 2022	3.356000
Israeli New Shekel	May 04, 2023	3.636000
Israeli New Shekel	May 05, 2020	3.524000
Israeli New Shekel	May 05, 2021	3.265000
Israeli New Shekel	May 05, 2022	NA
Israeli New Shekel	May 05, 2023	3.647000
Israeli New Shekel	May 06, 2019	3.591000
Israeli New Shekel	May 06, 2020	3.511000
Israeli New Shekel	May 06, 2021	3.261000
Israeli New Shekel	May 06, 2022	NA
Israeli New Shekel	May 07, 2019	3.585000
Israeli New Shekel	May 07, 2020	3.516000
Israeli New Shekel	May 07, 2021	3.261000
Israeli New Shekel	May 08, 2019	3.584000
Israeli New Shekel	May 08, 2020	NA
Israeli New Shekel	May 08, 2023	3.633000
Israeli New Shekel	May 09, 2019	NA
Israeli New Shekel	May 09, 2022	3.438000
Israeli New Shekel	May 09, 2023	3.659000
Israeli New Shekel	May 10, 2019	3.567000
Israeli New Shekel	May 10, 2021	3.251000
Israeli New Shekel	May 10, 2022	3.463000
Israeli New Shekel	May 10, 2023	3.675000
Israeli New Shekel	May 11, 2020	3.518000
Israeli New Shekel	May 11, 2021	3.284000
Israeli New Shekel	May 11, 2022	3.425000
Israeli New Shekel	May 11, 2023	3.643000
Israeli New Shekel	May 12, 2020	3.507000
Israeli New Shekel	May 12, 2021	3.279000
Israeli New Shekel	May 12, 2022	3.466000
Israeli New Shekel	May 12, 2023	3.642000
Israeli New Shekel	May 13, 2019	3.568000
Israeli New Shekel	May 13, 2020	3.511000
Israeli New Shekel	May 13, 2021	3.296000
Israeli New Shekel	May 13, 2022	3.412000
Israeli New Shekel	May 14, 2019	3.577000
Israeli New Shekel	May 14, 2020	3.546000
Israeli New Shekel	May 14, 2021	3.283000
Israeli New Shekel	May 15, 2019	3.571000
Israeli New Shekel	May 15, 2020	3.533000
Israeli New Shekel	May 15, 2023	3.648000
Israeli New Shekel	May 16, 2019	3.568000
Israeli New Shekel	May 16, 2022	3.419000
Israeli New Shekel	May 16, 2023	3.661000
Israeli New Shekel	May 17, 2019	3.575000
Israeli New Shekel	May 17, 2021	NA
Israeli New Shekel	May 17, 2022	3.363000
Israeli New Shekel	May 17, 2023	3.650000
Israeli New Shekel	May 18, 2020	3.543000
Israeli New Shekel	May 18, 2021	3.273000
Israeli New Shekel	May 18, 2022	3.354000
Israeli New Shekel	May 18, 2023	3.639000
Israeli New Shekel	May 19, 2020	3.525000
Israeli New Shekel	May 19, 2021	3.264000
Israeli New Shekel	May 19, 2022	3.391000
Israeli New Shekel	May 19, 2023	3.645000
Israeli New Shekel	May 20, 2019	3.573000
Israeli New Shekel	May 20, 2020	3.504000
Israeli New Shekel	May 20, 2021	3.264000
Israeli New Shekel	May 20, 2022	3.359000
Israeli New Shekel	May 21, 2019	3.598000
Israeli New Shekel	May 21, 2020	3.514000
Israeli New Shekel	May 21, 2021	3.255000
Israeli New Shekel	May 22, 2019	3.611000
Israeli New Shekel	May 22, 2020	3.529000
Israeli New Shekel	May 22, 2023	3.651000
Israeli New Shekel	May 23, 2019	3.615000
Israeli New Shekel	May 23, 2022	3.356000
Israeli New Shekel	May 23, 2023	3.672000
Israeli New Shekel	May 24, 2019	3.605000
Israeli New Shekel	May 24, 2021	3.259000
Israeli New Shekel	May 24, 2022	3.349000
Israeli New Shekel	May 24, 2023	3.731000
Israeli New Shekel	May 25, 2021	3.242000
Israeli New Shekel	May 25, 2022	3.359000
Israeli New Shekel	May 25, 2023	3.730000
Israeli New Shekel	May 26, 2020	3.515000
Israeli New Shekel	May 26, 2021	3.247000
Israeli New Shekel	May 26, 2022	3.363000
Israeli New Shekel	May 26, 2023	NA
Israeli New Shekel	May 27, 2020	3.499000
Israeli New Shekel	May 27, 2021	3.248000
Israeli New Shekel	May 27, 2022	3.355000
Israeli New Shekel	May 28, 2019	3.614000
Israeli New Shekel	May 28, 2020	3.502000
Israeli New Shekel	May 29, 2019	3.617000
Israeli New Shekel	May 29, 2020	NA
Israeli New Shekel	May 30, 2019	3.620000
Israeli New Shekel	May 30, 2023	3.709000
Israeli New Shekel	May 31, 2019	3.634000
Israeli New Shekel	May 31, 2022	3.338000
Israeli New Shekel	May 31, 2023	3.715000
Israeli New Shekel	November 01, 2019	3.521000
Israeli New Shekel	November 01, 2021	3.134000
Israeli New Shekel	November 01, 2022	NA
Israeli New Shekel	November 01, 2023	4.029000
Israeli New Shekel	November 02, 2020	3.400000
Israeli New Shekel	November 02, 2021	3.130000
Israeli New Shekel	November 02, 2022	3.540000
Israeli New Shekel	November 02, 2023	3.962000
Israeli New Shekel	November 03, 2020	3.416000
Israeli New Shekel	November 03, 2021	NA
Israeli New Shekel	November 03, 2022	3.569000
Israeli New Shekel	November 03, 2023	3.988000
Israeli New Shekel	November 04, 2019	3.522000
Israeli New Shekel	November 04, 2020	3.410000
Israeli New Shekel	November 04, 2021	3.125000
Israeli New Shekel	November 04, 2022	3.564000
Israeli New Shekel	November 05, 2019	3.501000
Israeli New Shekel	November 05, 2020	3.381000
Israeli New Shekel	November 05, 2021	3.118000
Israeli New Shekel	November 06, 2019	3.490000
Israeli New Shekel	November 06, 2020	3.377000
Israeli New Shekel	November 06, 2023	3.877000
Israeli New Shekel	November 07, 2019	3.487000
Israeli New Shekel	November 07, 2022	3.540000
Israeli New Shekel	November 07, 2023	3.866000
Israeli New Shekel	November 08, 2019	3.495000
Israeli New Shekel	November 08, 2021	3.103000
Israeli New Shekel	November 08, 2022	3.532000
Israeli New Shekel	November 08, 2023	3.848000
Israeli New Shekel	November 09, 2020	3.361000
Israeli New Shekel	November 09, 2021	3.106000
Israeli New Shekel	November 09, 2022	3.543000
Israeli New Shekel	November 09, 2023	3.854000
Israeli New Shekel	November 10, 2020	3.376000
Israeli New Shekel	November 10, 2021	3.109000
Israeli New Shekel	November 10, 2022	3.563000
Israeli New Shekel	November 10, 2023	3.874000
Israeli New Shekel	November 11, 2019	3.499000
Israeli New Shekel	November 11, 2020	NA
Israeli New Shekel	November 11, 2021	NA
Israeli New Shekel	November 11, 2022	3.451000
Israeli New Shekel	November 12, 2019	3.511000
Israeli New Shekel	November 12, 2020	3.377000
Israeli New Shekel	November 12, 2021	3.112000
Israeli New Shekel	November 13, 2019	3.495000
Israeli New Shekel	November 13, 2020	3.362000
Israeli New Shekel	November 13, 2023	3.867000
Israeli New Shekel	November 14, 2019	3.488000
Israeli New Shekel	November 14, 2022	3.438000
Israeli New Shekel	November 14, 2023	3.833000
Israeli New Shekel	November 15, 2019	3.478000
Israeli New Shekel	November 15, 2021	3.102000
Israeli New Shekel	November 15, 2022	3.435000
Israeli New Shekel	November 15, 2023	3.767000
Israeli New Shekel	November 16, 2020	3.356000
Israeli New Shekel	November 16, 2021	3.090000
Israeli New Shekel	November 16, 2022	3.421000
Israeli New Shekel	November 16, 2023	3.779000
Israeli New Shekel	November 17, 2020	3.356000
Israeli New Shekel	November 17, 2021	3.074000
Israeli New Shekel	November 17, 2022	3.457000
Israeli New Shekel	November 17, 2023	3.728000
Israeli New Shekel	November 18, 2019	3.463000
Israeli New Shekel	November 18, 2020	3.342000
Israeli New Shekel	November 18, 2021	3.079000
Israeli New Shekel	November 18, 2022	3.477000
Israeli New Shekel	November 19, 2019	3.457000
Israeli New Shekel	November 19, 2020	3.351000
Israeli New Shekel	November 19, 2021	NA
Israeli New Shekel	November 20, 2019	3.471000
Israeli New Shekel	November 20, 2020	3.344000
Israeli New Shekel	November 20, 2023	3.728000
Israeli New Shekel	November 21, 2019	3.455000
Israeli New Shekel	November 21, 2022	3.464000
Israeli New Shekel	November 21, 2023	3.710000
Israeli New Shekel	November 22, 2019	3.460000
Israeli New Shekel	November 22, 2021	3.089000
Israeli New Shekel	November 22, 2022	3.475000
Israeli New Shekel	November 22, 2023	3.726000
Israeli New Shekel	November 23, 2020	3.339000
Israeli New Shekel	November 23, 2021	3.110000
Israeli New Shekel	November 23, 2022	3.453000
Israeli New Shekel	November 24, 2020	3.341000
Israeli New Shekel	November 24, 2021	3.168000
Israeli New Shekel	November 25, 2019	3.461000
Israeli New Shekel	November 25, 2020	3.325000
Israeli New Shekel	November 26, 2019	3.463000
Israeli New Shekel	November 27, 2019	3.471000
Israeli New Shekel	November 27, 2023	NA
Israeli New Shekel	November 28, 2022	3.438000
Israeli New Shekel	November 29, 2021	3.157000
Israeli New Shekel	November 29, 2022	3.431000
Israeli New Shekel	November 30, 2020	3.308000
Israeli New Shekel	November 30, 2021	3.162000
Israeli New Shekel	November 30, 2022	3.441000
Israeli New Shekel	October 01, 2019	NA
Israeli New Shekel	October 01, 2020	3.427000
Israeli New Shekel	October 01, 2021	3.227000
Israeli New Shekel	October 02, 2019	3.485000
Israeli New Shekel	October 02, 2020	3.431000
Israeli New Shekel	October 02, 2023	3.829000
Israeli New Shekel	October 03, 2019	3.493000
Israeli New Shekel	October 03, 2022	3.583000
Israeli New Shekel	October 03, 2023	3.845000
Israeli New Shekel	October 04, 2019	3.481000
Israeli New Shekel	October 04, 2021	3.217000
Israeli New Shekel	October 04, 2022	NA
Israeli New Shekel	October 04, 2023	3.861000
Israeli New Shekel	October 05, 2020	3.422000
Israeli New Shekel	October 05, 2021	3.229000
Israeli New Shekel	October 05, 2022	NA
Israeli New Shekel	October 05, 2023	3.859000
Israeli New Shekel	October 06, 2020	3.411000
Israeli New Shekel	October 06, 2021	3.245000
Israeli New Shekel	October 06, 2022	3.538000
Israeli New Shekel	October 06, 2023	3.863000
Israeli New Shekel	October 07, 2019	3.493000
Israeli New Shekel	October 07, 2020	3.407000
Israeli New Shekel	October 07, 2021	3.228000
Israeli New Shekel	October 07, 2022	3.525000
Israeli New Shekel	October 08, 2019	NA
Israeli New Shekel	October 08, 2020	3.394000
Israeli New Shekel	October 08, 2021	3.231000
Israeli New Shekel	October 09, 2019	NA
Israeli New Shekel	October 09, 2020	3.381000
Israeli New Shekel	October 10, 2019	3.504000
Israeli New Shekel	October 10, 2023	3.951000
Israeli New Shekel	October 11, 2019	3.510000
Israeli New Shekel	October 11, 2022	3.580000
Israeli New Shekel	October 11, 2023	3.956000
Israeli New Shekel	October 12, 2021	3.226000
Israeli New Shekel	October 12, 2022	3.565000
Israeli New Shekel	October 12, 2023	3.958000
Israeli New Shekel	October 13, 2020	3.386000
Israeli New Shekel	October 13, 2021	3.235000
Israeli New Shekel	October 13, 2022	3.576000
Israeli New Shekel	October 13, 2023	3.969000
Israeli New Shekel	October 14, 2020	3.384000
Israeli New Shekel	October 14, 2021	3.221000
Israeli New Shekel	October 14, 2022	3.547000
Israeli New Shekel	October 15, 2019	3.513000
Israeli New Shekel	October 15, 2020	3.394000
Israeli New Shekel	October 15, 2021	3.219000
Israeli New Shekel	October 16, 2019	3.536000
Israeli New Shekel	October 16, 2020	3.383000
Israeli New Shekel	October 16, 2023	3.990000
Israeli New Shekel	October 17, 2019	3.545000
Israeli New Shekel	October 17, 2022	NA
Israeli New Shekel	October 17, 2023	4.008000
Israeli New Shekel	October 18, 2019	3.533000
Israeli New Shekel	October 18, 2021	3.229000
Israeli New Shekel	October 18, 2022	3.533000
Israeli New Shekel	October 18, 2023	4.025000
